uo,nome_uo,funcao,nome_funcao,subfuncao,nome_subfuncao,programa,nome_programa,projativ,nome_projativ,subitem_projativ,nome_subitem_projativ,valor_orcado,credito_disponivel,valor_empenhado,valor_liquidado,valor_pago,saldo_empenho_dezembro_câmara,saldo_emp_liq_dezembro_câmara,valor_liquidado,valor_pago
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3005,Encargos e Benefícios Previdenciários - Educação,1,Encargos e Benefícios Previdenciários com Inativos e Pensionistas - Educação,54425,189425,"177444,18","177444,18","177444,18",0,0,"177444,18","177444,18"
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3005,Encargos e Benefícios Previdenciários - Educação,2,Encargos e Benefícios Previdenciários com Ativos - Educação,3278955,4013955,"4004710,69","4004710,69","4004710,69",0,0,"4004710,69","4004710,69"
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3006,Encargos e Benefícios Previdenciários - Autarquias e Fundações,1,Encargos e Benefícios Previdenciários - FPMZB,136000,136000,"19422,65","19422,65","19422,65",0,0,"19422,65","19422,65"
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3006,Encargos e Benefícios Previdenciários - Autarquias e Fundações,2,Encargos e Benefícios Previdenciários - FMC,144388,199388,"168577,76","168577,76","168577,76",0,0,"168577,76","168577,76"
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3006,Encargos e Benefícios Previdenciários - Autarquias e Fundações,3,Encargos e Benefícios Previdenciários - HOB,700689,936689,"877908,92","877908,92","877908,92",0,0,"877908,92","877908,92"
614,FUNDO PREVIDENCIÁRIO,9,Previdência Social,272,Previdência do Regime Estatutário,26,Gestão Previdenciária Municipal,3007,Encargos e Benefícios Previdenciários - Câmara,1,Encargos e Benefícios Previdenciários - CMBH,111035,128035,"105109,22","105109,22","105109,22",0,0,"105109,22","105109,22"
614,FUNDO PREVIDENCIÁRIO,99,Reserva de Contingência,999,Reserva de Contingência,999,Reserva de Contingência,9999,Reserva de Contingência,1,Reserva de Contingência,186157815,137370190,0,0,0,0,0,0,0
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2019,"Gestão do Sistema de Licitações, Suprimentos e Contratos",1,Gestão de Contratos e Suprimentos ,4289682,856887,"766122,78","753831,71","742533,7",0,0,"753831,71","742533,7"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2019,"Gestão do Sistema de Licitações, Suprimentos e Contratos",2,Gestão de Licitações ,20842,18136,"6966,1","5403,22","5403,22",0,0,"5403,22","5403,22"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2110,Administração do Patrimônio Municipal,1,Administração do Patrimônio Municipal,2467458,593731,297190,"270472,87","246306,27",0,0,"270472,87","246306,27"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2110,Administração do Patrimônio Municipal,2,Regularização de Propriedades Municipais,40000,240727,"236738,49","236738,49","236738,49",0,0,"236738,49","236738,49"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2808,Gestão do Sistema Logístico e de Serviços,1,Gestão do Sistema Logístico e de Serviços,3536208,12631874,"12398090,93","12365820,89","12362966,04",0,0,"12365820,89","12362966,04"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,7,Apoio Administrativo e Financeiro,2911,Gerenciamento dos Contratos Centralizados,1,Gestão da Despesa de Âmbito Geral,2621639,278639,"51141,26","43868,59","40092,22",0,0,"43868,59","40092,22"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2528,Gestão do Controle do Tesouro Municipal,1,Administração do Controle Interno ,7279639,6772839,"4300386,5","4225768,3","4225768,3",0,0,"4225768,3","4225768,3"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2528,Gestão do Controle do Tesouro Municipal,2,Gestão do Controle do Tesouro Municipal,2941900,4959200,"4771000,64","4771000,64","4771000,64",0,0,"4771000,64","4771000,64"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2528,Gestão do Controle do Tesouro Municipal,3,Governança de Ativos e Dívida Publica,13000,13000,0,0,0,0,0,0,0
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2771,Gestão Contábil Municipal ,1,Gestão Contábil Municipal ,5244260,5454860,"5250100,19","5248008,53","5248008,53",0,0,"5248008,53","5248008,53"
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2771,Gestão Contábil Municipal ,2,Assunção do Sistema para a Contabilidade Aplicada ao Setor Público (CASP) ,70000,43500,0,0,0,0,0,0,0
800,SEC. MUN. DE FAZENDA,4,Administração,122,Administração Geral,105,Gestão da Política Fiscal Municipal,2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,17356705,16036444,"10800113,19","10230171,68","10194669,91",0,0,"10230171,68","10194669,91"
800,SEC. MUN. DE FAZENDA,4,Administração,129,Administração de Receitas,13,Gestão do Sistema Tributário Municipal,2052,Administração Tributária Municipal,1,Serviço de Cobrança da Dívida Ativa e Legislação Tributária ,46040040,77033542,"76777902,93","76773462,58","76770503,75",0,0,"76773462,58","76770503,75"
800,SEC. MUN. DE FAZENDA,4,Administração,129,Administração de Receitas,13,Gestão do Sistema Tributário Municipal,2052,Administração Tributária Municipal,2,Gestão do Sistema Tributário Mobiliário e Imobiliário,69788604,48479213,"25622568,8","24341160,92","24270469,65",0,0,"24341160,92","24270469,65"
800,SEC. MUN. DE FAZENDA,4,Administração,129,Administração de Receitas,13,Gestão do Sistema Tributário Municipal,2052,Administração Tributária Municipal,4,"Sistema de Integração, Gestão e Inteligência do ISSQN - SIGISS  ",1857500,1392387,"422491,02","135906,02","135906,02",0,0,"135906,02","135906,02"
800,SEC. MUN. DE FAZENDA,4,Administração,129,Administração de Receitas,13,Gestão do Sistema Tributário Municipal,2052,Administração Tributária Municipal,5,Blac Eletrônico,1850278,365028,0,0,0,0,0,0,0
805,FUNDO MODERNIZAÇÃO TRIBUTÁRIA,4,Administração,129,Administração de Receitas,105,Gestão da Política Fiscal Municipal,2652,Coordenação Superior das Finanças,1,Modernização e Aprimoramento da Administração Fazendária - Metas Tributárias,3225000,3891692,"1685752,21","710941,26","695385,79",0,0,"710941,26","695385,79"
805,FUNDO MODERNIZAÇÃO TRIBUTÁRIA,4,Administração,129,Administração de Receitas,105,Gestão da Política Fiscal Municipal,2652,Coordenação Superior das Finanças,2,Capacitação e Aperfeiçoamento dos Servidores da Administração Tributária ,275000,141555,"111103,63","97084,61","97084,61",0,0,"97084,61","97084,61"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,1,Coordenação e Participação em Fóruns Governamentais e GTs,39000,27300,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,2,Apoio aos Conselhos Municipais,24000,8000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2787,Planejamento e Monitoramento e Divulgação da Política Social,1,Realização e acompanhamento de eventos diversos institucionais ,13000,10310,296,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2787,Planejamento e Monitoramento e Divulgação da Política Social,2,Realização de Publicações diversas e Produção de Material Informativo,25000,6790,2780,2490,2490,0,0,2490,2490
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2787,Planejamento e Monitoramento e Divulgação da Política Social,3,Articulação para Gestão Integrada e Intersetorial das Políticas Sociais,9700,9600,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2804,Gestão dos Equipamentos e Promoção Social,1,Gestão dos Equipamentos e Promoção Social,0,938,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2804,Gestão dos Equipamentos e Promoção Social,2,Articulação para a expansão da oferta de serviços no âmbito do Programa BH Cidadania,378000,355562,"52194,62",7838,0,0,0,7838,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,122,Administração Geral,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2900,Serviços Administrativos e Financeiros,1,Serviços Administrativos e Financeiros,28484713,40635213,"40077269,37","39221472,35","39065370,61",0,0,"39221472,35","39065370,61"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,243,Assistência à Criança e ao Adolescente,163,Promoção e Proteção às Crianças e Adolescentes e suas Famílias ,2859," Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias",1,Acompanhamento e Assessoramento dos Conselhos Tutelares,5510400,1942550,"607911,23","529172,59","498926,59",0,0,"529172,59","498926,59"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,243,Assistência à Criança e ao Adolescente,163,Promoção e Proteção às Crianças e Adolescentes e suas Famílias ,2859," Ações para a Promoção e Proteção dos Direitos da Criança, Adolescentes e suas Famílias",7,Realização de apoio às ações de promoção dos direitos da Criança e Adolescente ,20500,20500,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,244,Assistência Comunitária,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2804,Gestão dos Equipamentos e Promoção Social,1,Gestão dos Equipamentos e Promoção Social,12014000,9990000,"5648275,36","5609765,4","5609765,4",0,0,"5609765,4","5609765,4"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,2,Apoio aos Conselhos Municipais,4147,4147,1620,1620,1620,0,0,1620,1620
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,3,Realização de Conferências,10000,10000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,132,Segurança Alimentar e Nutricional na Perspectiva do Direito e da Assistência Alimentar,2120,Gestão da Assistência Alimentar à Rede Socioassistencial,1,Gestão  e Monitoramento da Assistência Alimentar à Rede Social Conveniada,7520544,6300544,"5651165,85","5588632,33","5543969,74",0,0,"5588632,33","5543969,74"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,132,Segurança Alimentar e Nutricional na Perspectiva do Direito e da Assistência Alimentar,2120,Gestão da Assistência Alimentar à Rede Socioassistencial,2,Assistência Alimentar às Unidades de Acolhimento Institucional,5619800,5619800,"5018836,13","4333239,39","4213562,62",0,0,"4333239,39","4213562,62"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,132,Segurança Alimentar e Nutricional na Perspectiva do Direito e da Assistência Alimentar,2120,Gestão da Assistência Alimentar à Rede Socioassistencial,3,Assistência Alimentar aos CRAS,30000,30000,19250,"13438,02","13337,31",0,0,"13438,02","13337,31"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,132,Segurança Alimentar e Nutricional na Perspectiva do Direito e da Assistência Alimentar,2120,Gestão da Assistência Alimentar à Rede Socioassistencial,4,Assistência Alimentar às Familias em Situações Emergenciais,1000000,1000000,"45163,65","43468,65","33638,65",0,0,"43468,65","33638,65"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2331,Mobilização e Educação para o consumo Alimentar Saudável e para Segurança Alimentar e Nutricional,1,Oficinas Educativas para Promoção do consumo Alimentar Saudável e Sustentável,69154,73706,"47162,15",40604,"37621,02",0,0,40604,"37621,02"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2331,Mobilização e Educação para o consumo Alimentar Saudável e para Segurança Alimentar e Nutricional,2,Educação Alimentar e Nutricional com Estratégias de Arte Mobilização,20000,20000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2331,Mobilização e Educação para o consumo Alimentar Saudável e para Segurança Alimentar e Nutricional,3,Eventos e Circuitos de Segurança Alimentar e Nutricional Sustentável,20000,20000,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",8,Assistência Social,306,Alimentação e Nutrição,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2331,Mobilização e Educação para o consumo Alimentar Saudável e para Segurança Alimentar e Nutricional,4,Formação de Profissionais da Manipulação de Alimentos da Rede Municipal e conveniada,82500,77948,"40218,31","35453,29","29575,59",0,0,"35453,29","29575,59"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",11,Trabalho,333,Empregabilidade,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2923,Valorização da Gastronomia articulada à Produção Agroecológica e Orgânica,1,Realização de Cursos de Qualificação na Área de Gastronomia/Panificação,185269,188288,"117545,8","92606,97","81230,5",0,0,"92606,97","81230,5"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",11,Trabalho,333,Empregabilidade,308,"BH Cidade Sustentável: Mobilizar, Educar e Cultivar Alimentação Saudável",2923,Valorização da Gastronomia articulada à Produção Agroecológica e Orgânica,2,Adequação da Estrutura do Mercado da Lagoinha,200000,196981,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,243,Assistência à Criança e ao Adolescente,163,Promoção e Proteção às Crianças e Adolescentes e suas Famílias ,2860,Ações para o Fortalecimento da Política Municipal de Atendimento à Criança e do Adolescente,4,Realização de Campanhas e ações em prol da garantia de direitos das Crianças e Adolescentes,20500,20500,0,0,0,0,0,0,0
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,1,Coordenação e Participação em Fóruns Governamentais e GTs,6200,3644,2430,2430,2430,0,0,2430,2430
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,2,Apoio aos Conselhos Municipais,52000,41860,4050,4050,4050,0,0,4050,4050
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",123,"Gestão da Politica de Assistência Social, Segurança Alimentar e Cidadania",2334,Participação Popular,3,Realização de Conferências,202500,274196,"252519,95","193519,96","113449,96",0,0,"193519,96","113449,96"
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,1,Formação em Direitos e Cidadania para sociedade civil,34000,148400,128040,117370,106700,0,0,117370,106700
1000,"SEC.  ASSISTÊNCIA, CIDADANIA",14,Direitos da Cidadania,422,"Direitos Individuais, Coletivos e Difusos",127,Promoção e Defesa de Direitos Humanos e Cidadania ,2335,Educação Política em Direitos Humanos e Cidadania,2,Formação em Direitos e Cidadania para agentes públicos ,34000,20000,0,0,0,0,0,0,0
